f(Hz),Zc(%)
48,23
48,23
48,21
48,21
48,21
48,21
48,21
48,21
48,21
48,21
48,21
48,21
48,21
48,21
48,21
48,21
48,21
48,21
48,21
48,21
48,21
48,21
48,21
48,21
48,21
48,21
48,21
48,21
48,21
48,21
48,21
48,21
48,21
48,21
52,21
52,21
52,21
52,21
52,21
52,21
52,21
52,21
52,21
52,21
52,21
52,21
52,21
52,21
52,21
52,21
52,21
52,21
52,21
52,21
52,21
52,21
52,16
52,16
52,16
52,16
52,16
52,16
52,16
52,16
52,16
52,16
52,16
52,16
52,16
52,16
52,16
52,16
52,16
52,16
52,16
52,16
52,16
52,16
52,16
52,16
52,16
52,16
52,16
52,16
52,16
52,16
52,16
52,16
52,16
52,16
52,16
52,16
52,16
52,16
52,16
52,16
37,16
37,16
37,16
37,16
37,16
37,16
37,16
37,16
37,16
37,16
37,16
37,16
37,24
37,24
37,24
37,24
37,24
37,24
37,24
37,24
37,24
37,24
37,24
37,24
37,24
37,24
37,24
37,24
37,24
37,24
37,24
37,24
37,24
37,24
37,24
37,24
37,24
37,24
37,24
37,24
37,24
37,24
37,24
37,24
37,24
37,24
37,24
37,24
37,24
37,24
37,24
37,24
37,24
37,24
37,24
37,52
37,52
37,52
37,52
37,52
37,52
37,52
37,52
37,52
37,52
37,52
59,52
59,52
59,52
59,52
59,52
59,52
59,52
59,52
59,52
59,52
59,52
59,52
59,52
59,52
59,52
59,52
59,52
59,52
59,52
59,52
59,52
59,52
59,52
47,52
47,52
47,52
47,52
47,52
47,52
47,52
47,52
47,52
47,52
47,52
47,52
47,52
47,52
47,52
47,52
47,52
47,52
47,52
47,52
47,52
47,52
47,52
47,52
47,52
47,52
47,52
47,52
47,52
47,52
47,52
47,52
47,52
47,52
47,52
47,52
47,52
47,52
47,52
47,8
47,8
47,8
47,8
47,8
47,8
47,8
47,8
47,8
47,8
47,8
47,8
47,8
47,8
47,8
47,8
47,8
47,8
47,8
47,8
47,8
47,8
47,8
47,8
47,8
47,8
47,8
47,8
47,8
47,8
47,8
47,8
47,8
47,8
47,8
47,8
47,8
47,8
47,8
47,8
47,8
47,8
47,8
47,8
47,8
47,8
47,8
47,8
47,8
47,8
53,8
53,8
53,8
53,8
53,8
53,8
53,8
53,8
53,8
53,8
53,8
53,8
53,8
53,8
53,8
53,8
53,8
53,8
53,8
53,8
53,8
53,8
53,8
53,8
53,8
53,8
53,8
53,8
53,8
53,8
53,8
53,8
53,64
53,64
53,64
53,64
53,64
53,64
53,64
53,64
53,64
53,64
53,64
53,64
53,64
53,64
53,64
53,64
53,64
53,64
53,87
53,87
53,87
53,87
53,87
53,87
53,87
53,87
53,87
53,87
53,87
53,87
53,87
53,87
53,87
53,87
53,87
53,87
53,87
53,87
53,87
53,87
53,87
52,87
52,87
52,87
52,87
52,87
52,87
52,87
52,87
52,87
52,87
52,87
52,87
52,87
52,87
52,87
52,87
52,87
52,87
52,87
52,87
52,87
52,87
52,87
52,87
52,87
52,87
52,87
52,87
52,87
52,87
52,87
52,87
52,87
52,87
52,87
52,87
52,87
52,87
52,87
52,87
52,87
52,87
52,87
42,87
42,87
42,87
42,87
42,87
42,87
42,87
42,87
42,87
42,87
42,87
42,87
42,87
42,87
42,87
42,87
42,87
42,87
42,87
42,87
42,87
42,87
42,87
42,87
42,87
42,87
42,87
42,10
42,10
42,10
42,10
42,10
42,10
42,10
42,10
42,10
42,10
42,10
42,10
42,10
42,10
42,10
42,10
42,10
42,10
42,10
42,10
42,10
42,10
42,10
42,10
42,10
42,10
42,10
42,10
42,10
42,10
42,10
42,10
42,10
42,10
42,10
42,81
42,81
42,81
42,81
42,81
42,81
42,81
42,81
42,81
42,81
42,81
42,81
42,81
42,81
42,81
42,81
42,81
42,81
42,81
42,81
42,81
55,81
55,81
55,81
55,81
55,81
55,81
55,81
55,81
55,81
55,81
55,81
55,81
55,81
55,81
55,81
55,81
55,81
55,81
55,81
55,81
55,81
55,81
55,81
55,81
55,81
55,81
55,81
55,81
55,81
55,81
55,81
55,81
55,81
55,81
55,81
55,81
55,81
55,81
55,81
55,81
55,81
55,81
55,81
55,81
55,81
55,81
55,81
55,81
55,81
55,81
55,81
55,81
55,81
55,81
55,81
55,81
55,81
55,22
55,22
55,22
55,22
55,22
55,22
55,22
55,22
55,22
55,22
55,22
55,22
55,22
55,22
55,22
55,22
55,22
55,22
55,22
55,22
55,22
55,22
55,22
55,22
55,22
55,22
55,22
55,22
55,22
55,40
55,40
55,40
57,40
57,40
57,40
57,40
57,40
57,40
57,40
57,40
57,40
57,40
57,40
57,40
57,40
57,40
57,40
57,40
57,40
57,40
57,40
57,40
57,40
57,40
57,40
57,40
57,40
57,40
57,40
57,40
57,40
57,40
57,40
57,40
57,40
57,40
57,40
57,40
57,40
57,40
57,40
57,40
57,40
57,40
57,40
57,40
57,40
57,40
57,40
57,40
57,40
57,40
57,40
57,63
57,63
57,63
57,63
57,63
57,63
47,63
47,63
47,63
47,63
47,63
47,63
47,63
47,63
47,63
47,63
47,63
47,63
47,63
47,63
47,63
47,63
47,63
47,63
47,63
47,63
47,63
47,63
47,63
47,63
47,63
47,63
47,63
47,63
47,63
47,63
47,63
47,63
47,63
47,63
47,63
47,63
47,63
47,63
47,48
47,48
47,48
47,48
47,48
47,48
47,48
47,48
47,48
47,48
47,48
47,48
47,48
47,48
47,48
47,48
47,48
47,48
47,48
47,48
47,48
47,48
47,48
47,48
47,48
47,48
47,48
47,48
47,48
47,48
47,48
47,48
47,48
47,48
47,48
47,48
47,48
47,48
47,48
47,48
47,48
47,48
47,48
47,48
51,48
51,48
51,48
51,48
51,48
51,48
51,48
51,48
51,48
51,48
51,48
51,48
51,48
51,48
51,48
51,48
51,48
51,48
51,48
51,48
51,48
51,48
51,48
51,48
51,48
51,48
51,48
51,48
51,48
51,48
51,48
51,48
51,48
51,48
51,8
51,8
51,8
51,8
51,8
51,8
51,8
51,8
51,8
51,8
51,8
51,8
51,8
51,8
51,8
51,8
51,8
51,8
51,8
51,8
51,8
51,8
51,8
51,8
51,8
51,8
51,8
51,8
51,8
51,8
51,8
51,8
51,8
51,72
51,72
51,72
51,72
51,72
51,72
51,72
54,72
54,72
54,72
54,72
54,72
54,72
54,72
54,72
54,72
54,72
54,72
54,72
54,72
54,72
54,72
54,72
54,72
54,72
54,72
54,72
54,72
54,72
54,72
54,72
54,72
54,72
54,72
54,72
54,72
54,72
54,72
54,72
54,72
54,72
54,72
54,72
54,72
54,72
54,72
54,72
54,72
54,72
54,72
54,72
54,72
54,72
54,72
54,72
54,72
54,72
54,72
54,72
54,72
54,72
54,72
54,72
54,72
54,72
54,72
54,72
54,72
54,72
54,72
54,72
54,72
54,72
54,72
54,72
54,72
54,72
54,72
54,72
54,72
54,72
54,72
54,72
54,72
54,72
54,72
54,72
54,72
54,72
54,72
54,72
54,53
54,53
54,53
54,53
54,53
54,53
54,53
43,53
43,53
43,53
43,53
43,53
43,53
43,53
43,53
43,53
43,53
43,53
43,53
43,53
43,53
43,53
43,53
43,53
43,53
43,53
43,53
43,53
43,53
43,53
43,53
43,53
43,53
43,53
43,53
43,53
43,53
43,53
43,53
43,53
43,53
43,53
43,53
43,53
43,53
43,53
43,53
43,53
43,53
43,53
43,53
37,53
37,53
37,53
37,53
37,53
37,53
37,53
37,15
37,15
37,15
37,15
37,15
37,15
37,15
37,15
37,15
37,15
37,15
37,15
37,15
37,15
37,15
37,15
37,15
37,15
37,15
37,15
37,15
37,15
37,15
37,15
37,15
37,15
37,15
37,15
37,15
37,15
37,15
37,15
37,15
37,15
37,15
37,15
37,15
37,15
37,15
37,15
37,15
37,15
37,15
37,15
37,15
37,15
37,15
37,15
37,15
37,15
37,15
37,55
37,55
37,55
37,55
37,55
35,55
35,55
35,55
35,55
35,55
35,55
35,55
35,55
35,55
35,55
35,55
35,55
35,55
35,55
35,55
35,55
35,55
35,55
35,55
35,55
35,55
35,55
35,55
35,55
35,55
35,55
35,55
35,30
35,30
35,30
35,30
35,30
35,30
35,30
35,30
35,30
35,30
35,30
35,30
35,30
35,30
35,30
35,30
35,30
35,30
35,30
35,30
35,30
35,30
35,30
35,30
35,30
48,30
48,30
48,30
48,30
48,30
48,30
48,30
48,30
48,30
48,30
48,30
48,30
48,30
48,30
48,30
48,30
48,30
48,30
48,30
48,6
48,6
48,6
48,6
48,6
48,6
48,6
48,6
48,6
48,6
48,6
48,6
48,6
48,6
48,6
48,6
48,6
49,6
49,6
49,6
49,6
49,6
49,6
49,6
49,6
49,6
49,6
49,6
49,6
49,6
35,6
35,6
35,6
35,6
35,6
35,6
35,6
35,6
35,6
35,25
35,25
35,25
35,25
35,25
35,25
35,25
35,25
35,25
35,25
35,25
35,25
35,25
35,25
35,25
35,25
35,25
35,25
35,25
35,25
35,25
35,25
35,25
35,25
35,25
35,25
35,25
35,25
35,25
35,25
35,25
35,25
35,25
35,25
35,25
35,25
35,25
35,25
35,25
35,25
35,16
35,16
35,16
35,16
35,16
35,16
35,16
35,16
35,16
35,16
35,16
35,16
35,16
35,16
35,16
35,16
35,16
35,16
35,16
35,16
35,16
35,16
35,16
35,16
35,16
35,16
35,16
35,16
35,16
35,16
35,16
35,16
35,16
35,16
35,16
35,16
44,16
44,16
44,16
44,16
44,16
44,16
44,16
44,16
44,16
44,16
44,16
44,16
44,16
44,16
44,16
44,16
44,16
44,16
44,16
44,16
44,16
44,16
48,16
48,16
48,16
48,16
48,16
48,16
48,16
48,16
48,16
48,16
48,16
48,16
48,16
48,16
48,16
48,16
48,16
48,16
48,16
48,16
48,16
48,16
48,16
48,16
48,16
48,16
48,16
48,16
48,16
48,16
48,16
48,16
48,16
48,61
48,61
48,61
48,61
48,61
48,61
48,61
48,61
48,61
48,61
48,61
48,61
48,61
48,61
48,61
48,61
48,61
48,61
48,61
48,61
48,61
48,61
48,61
48,61
48,61
48,61
48,61
48,61
48,61
48,61
48,61
48,61
48,61
48,61
48,61
48,61
48,61
48,61
48,61
48,61
48,61
48,61
48,61
48,61
48,61
48,61
48,61
40,61
40,61
40,61
40,61
40,61
40,61
40,61
40,61
40,61
40,61
40,61
40,61
40,61
40,61
40,61
40,61
40,61
40,61
40,61
40,61
40,61
40,61
40,61
40,61
40,61
40,79
40,79
40,79
40,79
40,79
40,79
40,79
40,79
40,79
40,79
40,79
40,79
40,79
40,79
40,79
40,79
40,79
40,79
40,79
40,79
40,79
40,79
40,79
40,79
40,79
40,79
40,79
40,79
40,79
40,79
40,79
40,79
40,79
40,79
40,79
40,79
40,79
40,79
40,79
40,79
40,79
40,79
37,79
37,79
37,79
37,79
37,79
37,79
37,79
37,79
37,79
37,79
37,79
37,79
37,79
37,13
37,13
48,13
48,13
48,13
48,13
48,13
48,13
48,13
48,13
48,13
48,13
48,13
48,13
48,13
48,13
48,13
48,13
48,13
48,13
48,13
48,13
48,13
48,13
48,13
48,13
48,13
48,13
48,13
48,13
48,13
48,13
48,13
48,13
48,13
48,13
48,13
48,13
48,13
48,13
48,13
48,13
48,13
48,13
48,13
48,13
48,13
48,13
48,13
48,13
48,13
48,13
48,13
48,13
48,13
48,13
48,13
48,13
48,13
48,60
48,60
50,60
50,60
50,60
50,60
50,60
50,60
50,60
50,60
50,60
50,60
50,60
50,60
50,60
50,60
50,60
50,60
50,60
50,60
50,60
50,60
50,60
50,60
50,60
50,60
50,60
50,60
50,60
50,60
50,60
50,60
50,60
50,60
50,60
50,60
50,60
50,60
50,60
50,60
50,60
50,60
50,60
50,60
50,60
50,60
50,60
50,60
50,60
50,60
50,60
50,60
50,60
50,60
50,60
50,60
50,60
50,60
50,60
50,60
50,60
50,60
50,60
50,60
50,60
50,60
50,60
50,60
50,60
50,60
50,60
50,60
50,60
50,60
50,60
50,60
50,60
50,60
59,46
59,46
59,46
59,46
59,46
59,46
59,46
59,46
59,46
59,46
59,46
59,46
59,46
59,46
59,46
59,46
59,46
59,46
59,46
59,46
59,46
59,46
59,31
59,31
59,31
59,31
59,31
59,31
59,31
59,31
59,31
59,31
59,31
59,31
59,31
59,31
59,31
59,31
59,31
59,31
59,31
59,31
59,31
59,31
59,31
59,31
59,31
59,31
59,31
59,31
59,31
59,31
59,31
59,31
59,31
59,31
59,31
43,31
43,31
43,31
43,31
43,31
43,31
43,31
43,31
43,66
43,66
43,66
43,66
43,66
43,66
43,66
43,66
43,66
43,66
43,66
43,66
43,66
43,66
43,66
43,66
43,66
43,66
43,66
43,66
43,66
43,66
43,66
43,66
43,66
43,66
43,66
43,66
43,66
43,66
43,66
43,66
43,66
43,66
43,66
43,66
43,66
43,66
43,66
43,66
43,66
43,66
43,66
43,66
43,66
43,66
43,66
43,66
43,66
43,66
43,66
43,66
43,66
43,66
43,66
43,66
43,66
43,66
43,66
43,66
43,66
43,66
43,38
43,38
43,38
43,38
43,38
43,38
43,38
43,38
43,38
43,38
43,38
43,38
41,38
41,38
41,38
41,38
41,38
41,38
41,38
41,38
41,38
41,38
41,38
41,38
41,38
41,38
41,38
41,38
41,38
41,38
41,38
41,38
41,38
41,38
41,38
41,38
41,38
41,38
41,38
41,38
41,38
41,38
41,38
41,38
41,38
41,38
41,38
41,38
41,38
41,38
41,38
41,38
41,38
41,38
41,38
41,38
41,38
41,38
41,38
41,38
41,38
41,38
36,38
36,38
36,38
36,38
36,38
36,38
36,38
36,38
36,38
36,38
36,38
36,38
36,38
59,38
59,38
59,38
59,38
59,38
59,38
59,38
59,38
59,38
59,38
59,38
59,38
59,38
59,38
59,38
59,38
59,38
59,38
59,38
59,38
59,38
59,38
59,38
59,38
59,62
59,62
59,62
59,62
59,62
59,62
59,62
59,62
59,62
59,62
59,62
59,62
59,62
59,62
59,62
59,62
59,62
59,62
59,62
59,62
59,62
59,62
59,62
59,62
59,62
59,62
59,62
59,62
59,62
59,62
59,62
59,62
59,14
59,14
59,14
59,14
59,14
59,14
59,14
59,14
59,14
59,14
59,14
59,14
59,14
59,14
59,14
59,14
59,14
59,14
59,14
59,14
59,14
59,14
59,14
59,14
59,28
59,28
59,28
59,28
59,28
59,28
52,28
52,28
52,28
52,28
52,28
52,28
52,28
52,28
52,28
52,28
52,28
52,28
52,28
52,28
52,28
52,28
52,28
52,28
52,28
52,22
52,22
52,22
52,22
52,22
52,22
52,22
52,22
52,22
52,22
52,22
52,22
52,22
52,22
52,22
52,22
52,22
52,22
52,22
52,22
52,22
52,22
52,22
52,22
52,22
52,22
52,22
52,22
39,22
39,22
39,22
39,22
39,22
39,22
39,22
39,22
39,21
39,21
39,21
39,21
39,21
39,21
39,21
39,21
39,21
39,21
39,21
39,21
39,21
39,21
39,21
39,21
39,21
41,21
41,21
41,21
41,21
41,21
41,21
41,21
41,21
41,21
41,21
41,21
41,21
41,21
41,21
41,21
41,21
41,21
41,21
41,21
41,21
41,21
41,21
41,21
41,21
41,21
41,21
41,21
41,21
41,21
41,21
41,21
41,21
41,21
41,21
41,21
41,21
41,21
41,21
41,21
41,21
41,21
41,21
41,21
41,21
41,21
41,21
41,21
41,21
41,21
41,21
41,21
41,21
41,21
41,21
41,21
41,21
41,21
41,21
41,21
41,21
52,21
52,21
52,21
52,21
52,21
52,21
52,21
52,21
52,21
52,21
52,21
52,21
52,21
52,21
52,12
52,12
52,12
52,12
52,12
52,12
52,12
52,12
52,12
52,12
52,12
52,12
52,12
52,12
52,12
52,12
52,12
52,12
52,12
52,12
52,12
52,12
52,12
52,12
52,12
52,12
52,12
52,12
52,12
52,12
52,12
52,12
52,12
52,12
52,12
52,12
52,12
52,12
52,12
52,12
52,12
52,12
52,12
52,12
52,12
52,12
52,12
52,12
52,12
52,12
52,12
52,12
52,12
52,12
52,12
52,12
41,12
41,12
41,43
41,43
41,43
41,43
41,43
41,43
41,43
41,43
41,43
41,43
41,43
41,43
41,43
41,43
41,43
41,43
41,43
41,43
41,43
41,43
41,43
41,43
41,43
41,43
41,43
41,43
41,43
41,43
41,43
41,43
41,43
41,43
41,43
41,43
41,43
41,43
41,43
41,43
41,43
41,43
41,43
41,43
41,43
41,43
41,43
41,43
41,43
41,43
41,43
41,43
41,43
41,43
41,43
41,43
41,43
41,43
41,43
41,43
41,43
41,43
41,43
41,43
41,43
41,43
41,43
41,43
41,43
41,43
41,43
41,43
41,43
41,43
41,43
41,43
41,43
41,43
41,43
41,43
41,43
41,43
41,43
41,43
41,43
41,43
41,43
41,43
41,43
41,43
41,43
41,43
41,43
41,43
41,43
41,43
53,43
53,43
53,43
53,43
53,43
53,15
53,15
53,15
53,15
53,15
53,15
53,15
53,15
53,15
53,15
53,15
53,15
53,15
53,15
53,15
53,15
53,15
53,15
53,15
53,15
53,15
53,15
53,15
53,15
53,15
53,15
53,15
53,15
53,15
53,15
53,15
53,15
53,15
53,15
53,15
53,15
53,15
53,15
53,15
53,15
53,15
53,15
53,15
53,15
53,15
53,15
53,97
53,97
53,97
53,97
53,97
53,97
53,97
53,97
53,97
50,97
50,97
50,97
50,97
50,97
50,97
50,97
50,97
50,97
50,97
50,97
50,97
50,97
50,97
50,97
50,97
50,97
50,97
50,97
50,97
50,97
50,97
50,97
50,97
50,97
50,97
50,97
50,97
50,97
50,97
50,97
50,97
50,97
50,97
50,97
50,97
50,97
50,97
50,97
50,97
50,97
50,97
50,97
50,97
50,97
50,97
50,97
50,97
41,97
41,97
41,97
41,97
41,97
41,97
41,97
41,97
41,97
41,97
41,97
41,97
41,97
41,97
41,97
41,97
41,97
41,97
41,97
41,97
41,97
41,97
41,97
41,97
41,97
41,97
41,97
41,97
41,97
41,97
41,97
41,82
41,82
41,82
41,82
41,82
41,82
41,82
41,82
41,82
41,82
41,82
41,82
53,82
53,82
53,82
53,82
53,82
53,82
53,82
53,82
53,82
53,82
53,82
53,82
37,82
37,82
37,82
37,82
37,82
37,82
37,82
37,82
37,82
37,82
37,21
37,21
37,21
37,21
37,21
36,21
36,21
36,21
36,21
36,21
36,21
36,21
36,21
36,21
36,21
36,21
36,21
36,21
36,21
36,21
36,21
36,21
36,21
36,21
36,21
36,21
36,21
36,21
36,21
36,21
36,21
36,21
36,21
36,21
36,21
36,21
36,21
36,21
36,21
36,21
36,21
36,21
36,21
36,21
36,21
36,21
36,21
36,21
36,21
36,21
36,21
36,21
36,21
36,21
36,21
36,21
36,21
36,21
36,21
36,21
36,21
36,21
36,21
36,21
36,21
36,21
36,21
36,21
36,21
36,21
36,21
36,93
36,93
36,93
36,93
36,93
36,93
36,93
36,93
36,93
36,93
36,93
36,93
36,93
36,93
36,93
36,93
36,93
36,93
36,93
36,93
36,93
52,93
52,93
52,93
52,93
52,93
52,93
52,93
52,93
52,93
52,93
52,93
52,93
52,93
52,93
52,93
52,93
52,93
52,93
52,93
52,93
52,93
52,93
52,93
52,93
52,93
52,93
52,93
52,93
52,93
52,93
52,93
52,93
52,93
52,93
52,93
52,93
52,93
52,93
52,93
52,93
52,59
52,59
52,59
52,59
52,59
52,59
52,59
52,59
52,59
52,59
52,59
52,59
52,59
37,59
37,59
37,59
37,59
37,59
37,59
37,59
37,59
37,59
37,59
37,59
37,59
37,59
37,59
37,59
37,59
37,59
37,59
37,59
37,59
37,59
37,59
37,59
37,78
37,78
37,78
37,78
37,78
37,78
37,78
37,78
37,78
37,78
37,78
37,78
37,78
37,78
37,78
37,78
37,78
37,78
37,78
37,78
37,78
37,78
37,78
37,78
37,78
37,78
37,78
37,35
37,35
37,35
37,35
37,35
46,35
46,35
46,35
46,35
46,35
46,35
46,35
46,35
46,35
46,35
46,35
46,35
46,35
46,35
46,35
46,35
46,35
46,35
46,35
46,35
46,35
46,35
46,35
46,35
46,35
46,35
45,35
45,35
45,35
45,35
45,35
45,35
45,35
45,35
45,35
45,35
45,35
45,35
45,35
45,35
45,35
45,35
45,35
45,35
45,53
45,53
45,53
45,53
45,53
45,53
45,53
45,53
45,53
45,53
45,53
45,53
45,53
45,53
45,53
45,53
45,53
45,53
45,53
45,53
45,53
45,53
45,53
45,53
45,53
45,53
45,53
45,53
50,53
50,53
50,53
50,53
50,15
50,15
50,15
50,15
50,15
50,15
50,15
50,15
50,15
50,15
50,15
50,15
50,15
50,15
50,15
50,15
50,15
50,15
50,15
50,15
50,15
50,15
50,15
50,15
50,15
50,15
50,15
50,15
50,15
50,15
50,15
50,15
50,15
50,15
50,15
50,15
50,15
50,15
50,15
50,15
50,15
50,15
50,15
50,15
50,15
50,15
50,15
50,15
50,15
50,15
50,15
50,15
50,15
50,15
50,15
50,15
50,15
50,15
50,15
50,15
50,15
50,15
50,15
50,15
36,15
36,32
36,32
36,32
36,32
36,32
36,32
36,32
36,32
36,32
36,32
36,32
36,32
36,32
36,32
36,32
36,32
36,32
36,32
36,32
36,32
36,32
36,32
36,32
36,32
36,32
36,32
36,32
36,32
36,32
36,32
36,32
36,32
36,32
36,32
36,32
36,32
36,32
36,32
36,32
36,32
36,32
36,32
36,32
50,32
50,32
50,32
50,32
50,32
50,32
50,32
50,32
50,32
50,32
50,32
50,32
50,32
50,32
50,32
50,32
50,32
50,32
50,32
50,32
50,19
50,19
50,19
50,19
50,19
50,19
50,19
50,19
50,19
50,19
50,19
50,19
50,19
50,19
50,19
50,19
50,19
50,19
50,19
50,19
50,19
50,19
50,19
50,19
50,19
50,19
50,19
50,19
50,19
50,19
50,19
50,19
50,19
50,19
50,19
50,19
56,19
56,19
56,19
56,19
56,19
56,19
56,19
56,19
56,19
56,19
56,19
56,19
56,19
56,19
56,19
56,19
56,19
56,19
56,55
56,55
56,55
56,55
56,55
56,55
56,55
56,55
56,55
56,55
56,55
56,55
56,55
56,55
56,55
56,36
56,36
56,36
56,36
56,36
56,36
56,36
56,36
56,36
56,36
56,36
56,36
56,36
56,36
56,36
56,36
56,36
56,36
56,36
56,36
56,36
56,36
56,36
56,11
56,11
56,11
56,11
56,11
56,11
56,11
56,11
56,11
56,11
56,11
56,11
56,11
56,11
39,11
39,11
39,11
39,11
39,11
39,11
39,11
39,11
39,11
39,11
39,11
39,11
39,11
39,11
39,11
39,11
39,11
51,11
51,11
51,11
51,11
51,11
51,11
51,11
51,11
51,11
51,11
51,11
51,11
51,11
49,11
49,11
49,11
49,11
49,11
49,11
49,11
49,11
49,11
49,11
49,11
49,11
49,11
49,11
49,11
49,11
49,11
49,11
49,11
49,11
49,11
49,11
49,11
49,11
49,11
49,11
49,11
49,11
49,11
49,11
49,11
49,11
49,11
49,11
49,11
49,11
49,11
49,11
49,11
49,11
49,11
49,11
49,11
49,11
49,11
49,11
49,11
49,11
49,11
49,11
49,11
49,11
49,11
49,11
49,11
49,11
49,35
49,35
49,35
49,35
49,35
49,35
49,35
49,35
49,35
49,35
49,35
49,35
49,35
49,35
49,35
49,35
49,35
49,35
49,35
49,35
49,35
49,35
49,35
49,35
49,35
49,35
49,35
49,35
49,35
49,35
49,35
49,35
49,35
49,35
49,35
49,35
49,35
49,35
49,35
49,35
49,35
49,35
49,35
49,35
49,35
49,35
49,35
49,35
49,35
49,35
49,35
49,35
49,35
49,35
49,35
49,35
49,35
49,35
49,35
49,35
49,35
49,35
49,35
49,35
49,35
49,35
49,35
49,35
49,35
49,35
49,35
49,35
49,35
49,35
49,35
49,35
49,35
49,35
49,35
49,35
49,35
49,35
49,35
49,29
51,29
51,29
51,29
51,29
51,29
51,29
51,29
51,29
51,29
51,29
51,29
51,29
51,29
51,29
51,29
51,29
51,29
51,29
51,29
51,29
51,29
51,29
51,29
51,29
51,29
51,29
51,29
51,29
51,29
51,29
51,29
51,29
51,29
51,29
51,29
51,29
51,29
51,29
51,29
51,29
51,29
51,29
51,29
51,29
51,29
51,29
51,29
51,29
51,29
51,29
51,29
51,29
48,29
48,29
48,29
48,29
48,29
48,29
48,29
48,29
48,29
48,29
48,29
48,29
48,29
48,29
48,29
48,29
48,29
48,29
48,29
48,77
48,77
48,77
48,77
48,77
48,77
48,77
48,77
48,77
48,77
48,77
48,77
48,77
48,77
48,77
48,77
48,77
48,77
48,77
48,77
48,77
48,77
48,77
48,77
48,77
48,77
48,77
48,77
48,77
48,77
