f(Hz),Zc(%)
42,26
48,90
48,90
48,90
48,90
48,90
48,90
48,90
48,90
48,90
48,90
48,90
48,90
48,90
48,90
48,90
48,90
48,90
48,90
48,90
48,90
48,90
48,90
48,90
48,90
48,90
48,90
48,90
48,70
48,70
48,70
48,70
48,70
48,70
48,70
48,70
48,70
48,70
48,70
48,70
48,70
48,27
48,27
48,27
48,27
48,27
48,27
48,27
48,25
52,25
52,25
52,25
52,25
52,25
52,25
52,25
52,25
52,25
52,25
52,25
52,25
52,25
52,25
52,25
52,25
52,25
52,25
52,25
52,25
52,25
52,25
52,25
52,25
52,25
52,25
52,20
52,20
52,20
52,20
52,20
37,20
37,20
37,20
37,20
37,20
37,20
37,20
37,20
37,20
37,20
37,20
37,20
37,20
37,20
37,20
37,20
37,20
37,20
37,20
37,20
37,20
37,28
37,28
37,28
37,28
37,28
37,28
37,28
37,28
37,28
37,28
37,28
37,28
59,28
59,28
59,28
59,28
59,28
59,28
59,28
59,28
59,28
59,28
59,55
59,55
47,55
47,55
47,55
47,55
47,55
47,55
47,55
47,55
47,55
47,55
47,55
47,55
47,55
47,55
47,55
47,55
47,55
47,55
47,55
47,55
47,55
47,55
47,55
47,55
47,55
47,55
47,55
47,55
47,55
47,55
47,55
47,55
47,55
47,55
47,55
47,13
47,13
47,13
47,13
47,13
47,13
47,13
47,13
47,13
47,13
53,13
53,13
53,13
53,13
53,13
53,13
53,13
53,13
53,13
53,13
53,13
53,13
53,13
53,13
53,13
53,13
53,13
53,13
53,13
53,13
53,13
53,13
53,13
53,13
53,13
53,13
53,13
53,13
53,13
53,13
53,13
53,66
53,66
53,66
53,66
53,66
53,66
52,66
52,66
52,66
52,88
52,88
52,88
52,88
52,88
52,88
52,88
52,88
52,88
52,88
52,88
52,88
52,88
52,88
52,88
52,88
52,88
52,88
52,88
42,88
42,88
42,88
42,88
42,88
42,88
42,88
42,88
42,88
42,88
42,88
42,88
42,88
42,88
42,88
42,88
42,88
42,88
42,88
42,88
42,88
42,88
42,88
42,88
42,88
42,88
42,88
42,88
42,15
42,15
42,15
42,15
42,15
42,15
42,15
42,15
42,15
42,15
42,15
42,15
42,15
42,15
55,15
55,15
55,15
55,15
55,82
55,82
55,82
55,82
55,82
55,82
55,82
55,82
55,82
55,82
55,82
55,82
55,82
55,82
55,82
55,82
55,82
55,82
55,82
55,82
55,82
55,82
55,82
55,82
55,82
55,82
55,82
55,82
55,82
55,82
55,82
55,82
55,82
55,82
55,82
55,82
55,82
55,82
55,82
55,26
55,26
57,26
57,26
57,26
57,26
57,26
57,26
57,26
57,26
57,26
57,26
57,26
57,26
57,26
57,43
57,43
57,43
57,43
57,43
57,43
57,43
57,43
57,43
57,43
57,43
57,43
57,43
57,43
57,43
57,43
47,43
47,43
47,43
47,43
47,43
47,43
47,43
47,43
47,43
47,43
47,43
47,65
47,65
47,65
47,65
47,65
47,65
47,65
47,65
47,65
47,65
47,65
47,65
47,65
47,65
47,65
47,65
47,65
47,65
47,65
47,65
47,65
47,65
47,51
47,51
47,51
47,51
47,51
47,51
47,51
47,51
51,51
51,51
51,51
51,51
51,51
51,51
51,51
51,51
51,51
51,51
51,51
51,51
51,51
51,51
51,51
51,51
51,51
51,51
51,51
51,51
51,51
51,51
51,51
51,51
51,51
51,51
51,51
51,51
51,51
51,51
51,51
51,13
51,13
51,13
51,13
51,13
51,13
54,13
54,13
54,13
54,13
54,13
54,13
54,13
54,13
54,13
54,13
54,13
54,74
54,74
54,74
54,74
54,74
54,74
54,74
54,74
54,74
54,74
54,74
54,74
54,74
54,74
54,74
54,74
54,74
54,74
54,74
54,74
54,74
54,74
54,74
54,74
54,74
54,74
54,74
54,74
54,74
54,74
54,74
54,74
54,74
54,74
54,74
43,74
43,74
43,74
43,74
43,74
43,74
43,74
43,74
43,74
43,74
43,74
43,56
43,56
43,56
43,56
43,56
43,56
43,56
43,56
43,56
43,56
43,56
37,56
37,56
37,56
37,56
37,56
37,56
37,56
37,56
37,56
37,56
37,56
37,56
37,56
37,56
37,56
37,56
37,56
37,56
37,19
37,19
37,19
37,19
37,19
37,19
37,19
37,19
37,19
37,19
37,19
37,19
37,19
37,19
35,19
35,19
35,19
35,19
35,19
35,19
35,19
35,19
35,19
35,19
35,19
35,19
35,57
35,57
35,57
35,57
35,57
35,57
35,57
35,57
35,57
35,57
35,57
35,57
35,57
35,57
48,57
48,57
48,34
48,34
48,34
48,34
48,34
48,34
48,34
48,34
48,34
48,34
48,34
48,34
48,34
48,34
48,34
48,34
49,34
49,34
49,34
49,34
49,34
49,34
49,11
35,11
35,11
35,11
35,11
35,11
35,11
35,11
35,11
35,11
35,11
35,11
35,11
35,11
35,11
35,11
35,11
35,11
35,11
35,11
35,29
35,29
35,29
35,29
35,29
35,29
35,29
35,29
35,29
35,29
35,29
35,29
35,29
35,29
35,29
35,29
35,29
35,29
35,29
35,29
35,20
35,20
35,20
35,20
44,20
44,20
44,20
44,20
44,20
44,20
44,20
44,20
44,20
44,20
44,20
48,20
48,20
48,20
48,20
48,20
48,20
48,20
48,20
48,20
48,20
48,20
48,20
48,20
48,20
48,20
48,20
48,20
48,20
48,20
48,20
48,20
48,20
48,20
48,20
48,20
48,20
48,20
48,20
48,20
48,20
48,20
48,63
48,63
48,63
48,63
48,63
48,63
48,63
48,63
48,63
40,63
40,63
40,63
40,63
40,63
40,63
40,63
40,63
40,63
40,63
40,63
40,63
40,63
40,63
40,63
40,63
40,63
40,63
40,63
40,63
40,63
40,63
40,63
40,63
40,63
40,63
40,63
40,81
40,81
40,81
40,81
40,81
40,81
40,81
37,81
37,81
37,81
37,81
37,81
37,81
37,81
37,81
48,81
48,81
48,81
48,81
48,81
48,81
48,81
48,81
48,81
48,81
48,81
48,81
48,81
48,17
48,17
48,17
48,17
48,17
48,17
48,17
48,17
48,17
48,17
48,17
48,17
48,17
48,17
48,17
48,17
48,17
50,17
50,17
50,17
50,17
50,17
50,17
50,17
50,17
50,17
50,17
50,17
50,17
50,17
50,62
50,62
50,62
50,62
50,62
50,62
50,62
50,62
50,62
50,62
50,62
50,62
50,62
50,62
50,62
50,62
50,62
50,62
50,62
50,62
50,62
50,62
50,62
50,62
50,62
59,62
59,62
59,62
59,62
59,62
59,62
59,62
59,62
59,62
59,62
59,62
59,62
59,62
59,62
59,48
59,48
59,48
59,48
59,48
59,48
59,48
59,48
59,48
59,48
59,48
59,35
59,35
59,35
59,35
43,35
43,35
43,35
43,35
43,35
43,35
43,35
43,35
43,35
43,35
43,35
43,35
43,35
43,35
43,35
43,35
43,35
43,35
43,68
43,68
43,68
43,68
43,68
43,68
43,68
43,68
43,68
43,68
43,68
43,68
43,68
43,68
43,68
43,68
43,68
43,68
43,68
43,68
43,68
43,68
43,68
41,68
41,68
41,68
41,68
41,68
41,68
41,68
41,68
41,42
41,42
41,42
41,42
41,42
41,42
41,42
41,42
41,42
41,42
41,42
41,42
41,42
41,42
41,42
41,42
41,42
36,42
36,42
36,42
36,42
36,42
36,42
36,42
59,42
59,42
59,42
59,42
59,42
59,42
59,42
59,42
59,42
59,42
59,42
59,42
59,42
59,42
59,42
59,42
59,42
59,42
59,42
59,42
59,42
59,42
59,42
59,42
59,42
59,42
59,64
59,64
59,64
59,64
59,64
59,64
59,64
59,64
59,64
59,64
59,64
59,64
59,64
59,64
59,64
59,64
59,19
52,19
52,19
52,19
52,19
52,19
52,19
52,19
52,19
52,19
52,19
52,19
52,32
52,32
52,32
52,32
52,32
52,32
52,32
52,32
52,32
52,32
52,32
52,32
52,32
39,26
39,26
39,26
39,26
39,26
39,26
39,26
39,26
39,26
39,26
39,26
39,26
39,26
41,26
41,26
41,26
41,26
41,26
41,25
41,25
41,25
41,25
41,25
41,25
41,25
41,25
41,25
41,25
41,25
41,25
41,25
41,25
41,25
41,25
41,25
41,25
41,25
41,25
41,25
41,25
41,25
41,25
41,25
52,25
52,25
52,25
52,25
52,25
52,25
52,25
52,25
52,25
52,25
52,25
52,25
52,25
52,25
52,25
52,25
52,25
52,25
52,25
52,25
52,25
52,17
52,17
52,17
52,17
52,17
52,17
52,17
52,17
52,17
52,17
52,17
52,17
52,17
52,17
41,17
41,17
41,17
41,17
41,17
41,17
41,17
41,17
41,17
41,17
41,17
41,17
41,17
41,17
41,17
41,46
41,46
41,46
41,46
41,46
41,46
41,46
41,46
41,46
41,46
41,46
41,46
41,46
41,46
41,46
41,46
41,46
41,46
41,46
41,46
41,46
41,46
41,46
41,46
41,46
41,46
41,46
41,46
41,46
41,46
41,46
41,46
41,46
53,46
53,46
53,46
53,46
53,46
53,46
53,46
53,46
53,46
53,46
53,46
53,46
53,46
53,46
53,46
53,46
53,46
53,20
53,20
53,20
53,20
53,20
53,20
53,20
53,20
53,20
53,20
53,20
53,20
53,20
50,20
50,20
50,20
50,20
50,20
50,20
50,20
50,20
50,20
50,20
50,97
50,97
50,97
50,97
50,97
50,97
50,97
50,97
50,97
50,97
50,97
50,97
50,97
50,97
41,97
41,97
41,97
41,97
41,97
41,97
41,97
41,97
41,97
41,97
41,97
41,97
41,97
41,97
41,97
41,97
41,97
41,97
41,97
41,97
41,97
41,97
53,97
53,97
53,97
53,97
53,97
53,97
37,97
37,97
37,83
37,83
37,83
37,83
37,83
37,83
36,83
36,83
36,83
36,83
36,83
36,83
36,83
36,83
36,83
36,83
36,83
36,25
36,25
36,25
36,25
36,25
36,25
36,25
36,25
36,25
36,25
36,25
36,25
36,25
36,25
36,25
36,25
36,25
36,25
36,25
36,25
36,25
36,25
36,25
36,25
36,25
36,25
36,25
36,25
36,25
36,25
36,25
36,25
36,25
52,25
52,25
52,25
52,93
52,93
52,93
52,93
52,93
52,93
52,93
52,93
52,93
52,93
52,93
52,93
52,93
52,93
52,93
52,93
52,93
52,93
52,93
52,93
52,93
52,93
52,93
52,93
37,93
37,93
37,93
37,93
37,93
37,93
37,93
37,61
37,61
37,61
37,61
37,61
37,61
37,61
37,61
37,61
37,61
37,61
37,61
37,61
37,61
37,61
37,61
37,61
37,61
37,79
37,79
37,79
46,79
46,79
46,79
46,79
46,79
46,79
46,79
46,79
46,79
46,79
46,79
46,39
46,39
45,39
45,39
45,39
45,39
45,39
45,39
45,39
45,39
45,39
45,39
45,39
45,39
45,39
45,39
45,39
45,39
45,39
45,39
45,39
45,39
45,39
45,39
45,39
50,55
50,55
50,55
50,55
50,55
50,55
50,55
50,55
50,55
50,55
50,55
50,55
50,55
50,55
50,55
50,55
50,20
50,20
50,20
50,20
50,20
50,20
50,20
50,20
50,20
50,20
50,20
50,20
50,20
50,20
50,20
50,20
50,20
50,20
36,20
36,20
36,20
36,20
36,20
36,20
36,20
36,20
36,20
36,20
36,20
36,20
36,20
36,20
36,20
36,35
36,35
36,35
36,35
36,35
36,35
36,35
50,35
50,35
50,35
50,35
50,35
50,35
50,35
50,35
50,35
50,35
50,35
50,35
50,35
50,35
50,35
50,35
50,35
50,35
50,35
50,35
50,35
50,35
50,35
50,35
50,35
50,23
50,23
50,23
56,23
56,23
56,23
56,23
56,23
56,23
56,23
56,23
56,23
56,23
56,23
56,23
56,23
56,23
56,23
56,23
56,23
56,23
56,23
56,23
56,23
56,23
56,23
56,23
56,57
56,57
56,57
56,57
56,57
56,57
56,57
56,57
56,40
56,40
56,40
39,40
39,40
39,40
39,40
39,40
39,40
39,40
39,40
39,40
51,15
51,15
51,15
51,15
51,15
51,15
51,15
49,15
49,15
49,15
49,15
49,15
49,15
49,15
49,15
49,15
49,15
49,15
49,15
49,15
49,15
49,15
49,15
49,15
49,15
49,15
49,15
49,15
49,15
49,15
49,15
49,15
49,15
49,15
49,15
49,15
49,15
49,15
49,15
49,15
49,15
49,15
49,15
49,15
49,15
49,15
49,15
49,15
49,15
49,15
49,39
49,39
49,39
49,39
49,39
49,39
49,39
49,39
49,39
49,39
49,39
49,39
49,39
49,39
49,39
49,39
49,39
49,39
49,39
49,39
49,39
49,39
49,39
49,39
49,39
49,39
49,39
49,39
51,39
51,39
51,39
